key,type,item,english,translation,notes
action_button_add,string,,Add action button,Tilføj handlingsknap,
action_badge_add,string,,Add action badge,Tilføj handlingsmærke,
security_entity_count,plural,one,%1$d entity,%1$d enhed,keep %1$d
security_entity_count,plural,other,%1$d entities,%1$d enheder,keep %1$d
family_permission_switch_dashboards,string,,Allow switching dashboards,Tillad skift af dashboards,
family_permission_switch_dashboards_subtitle,string,,Let this person load another existing dashboard,Lad denne person indlæse et andet eksisterende dashboard,
family_permission_create_dashboards,string,,Allow creating dashboards,Tillad oprettelse af dashboards,
family_permission_create_dashboards_subtitle,string,,Let this person create or duplicate dashboards,Lad denne person oprette eller duplikere dashboards,
family_dashboard_tab_locked,string,,Locked by family permissions,Låst af familietilladelser,
family_dashboard_access_lost_title,string,,Family access removed,Familieadgang fjernet,
family_dashboard_access_lost_message,string,,"You no longer have access to HKI 7 through this family dashboard. Choose another dashboard shared with you, or use any other option your family permissions allow.","Du har ikke længere adgang til HKI 7 gennem dette familiekontrolpanel. Vælg et andet dashboard, der deles med dig, eller brug en hvilken som helst anden mulighed, som dine familietilladelser tillader.",don't translate HKI 7
family_access_manage,string,,Manage access,Administrer adgang,
family_access_title,string,,Who can see %1$s,Hvem kan se %1$s,keep %1$s
family_access_description,string,,Add or remove people. Everyone you remove loses this dashboard the next time their app syncs.,"Tilføj eller fjern personer. Alle, du fjerner, mister dette dashboard, næste gang deres app synkroniseres.",
family_access_shared_everyone,string,,Shared with everyone,Delt med alle,
family_access_shared_nobody,string,,Shared with no one,Delt med ingen,
family_access_shared_with,string,,Shared with %1$s,Delt med %1$s,keep %1$s
family_access_unknown_user,string,,Unknown user,Ukendt bruger,
family_access_revoke_warning,string,,"Losing access deletes their copy of this dashboard, along with any colours, icons, and names they changed on it.","At miste adgang sletter deres kopi af dette dashboard sammen med de farver, ikoner og navne, de har ændret på det.",
family_versions_title,string,,HKI versions,HKI versioner,
family_versions_description,string,,Which HKI build each family device is running. This device is on %1$s. A device appears once it has opened HKI 7 1.0.0-beta.18 or newer at least once.,"Hvilken HKI-bygning kører hver familieenhed. Denne enhed er på %1$s. En enhed vises, når den har åbnet HKI 7 1.0.0-beta.18 eller nyere mindst én gang.",keep %1$s; don't translate HKI 7
family_versions_empty,string,,No family devices have reported a version yet.,Ingen familieenheder har rapporteret en version endnu.,
family_versions_loading,string,,Loading family devices…,Indlæser familieenheder...,
family_versions_unavailable,string,,Home Assistant could not return the family device list. Check that HKI 7 Cloud is up to date.,"Home Assistant kunne ikke returnere listen over familieenheder. Tjek, at HKI 7 Cloud er opdateret.","don't translate HKI 7 Cloud, Home Assistant"
family_versions_outdated,string,,Older than yours,Ældre end din,
family_versions_android,string,,Android %1$s,Android %1$s,keep %1$s
family_versions_reported,string,,reported %1$s,rapporteret %1$s,keep %1$s
family_versions_forget,string,,Forget this device,Glem denne enhed,
family_versions_forget_hint,string,,Forgetting a device only clears it from this list. One that is still in use reappears the next time its app opens.,"Hvis du glemmer en enhed, slettes den kun fra denne liste. En, der stadig er i brug, dukker op igen, næste gang dens app åbner.",
family_versions_nudge,string,,Ask to update to %1$s,Bed om at opdatere til %1$s,keep %1$s
family_versions_nudge_clear,string,,Cancel update request,Annuller anmodning om opdatering,
family_versions_nudge_pending,string,,Waiting for this device to update to %1$s. The request clears itself once it does.,"Venter på, at denne enhed opdateres til %1$s. Anmodningen rydder sig selv, når den gør det.",keep %1$s
family_require_title,string,,Require an HKI version,Kræv en HKI-version,
family_require_description,string,,"Everyone below the version you require is asked to update before they can keep using HKI. Nothing here installs anything — Google Play does the update, so people are only ever held up when Play actually has it ready for them.","Alle under den version, du har brug for, bliver bedt om at opdatere, før de kan fortsætte med at bruge HKI. Intet her installerer noget - Google Play udfører opdateringen, så folk bliver kun holdt op, når Play rent faktisk har det klar til dem.",
family_require_current,string,,Currently required: %1$s,Påkrævet i øjeblikket: %1$s,keep %1$s
family_require_set,string,,Require everyone to be on %1$s,"Kræv, at alle er på %1$s",keep %1$s
family_require_clear,string,,Clear the requirement,Ryd kravet,
family_require_hint,string,,"You can only require a version some device already runs, so a requirement can never be one nobody is able to install.","Du kan kun kræve en version, som nogle enheder allerede kører, så et krav kan aldrig være et krav, som ingen er i stand til at installere.",
settings_extra_family_require_failed,string,,Could not change the required version. It has to be one a family device already runs.,"Kunne ikke ændre den påkrævede version. Det skal være en familieenhed, der allerede kører.",
settings_extra_family_nudge_failed,string,,Could not ask “%1$s” to update.,"Kunne ikke bede ""%1$s"" om at opdatere.",keep %1$s
app_update_required_title,string,,Time to update HKI,Tid til at opdatere HKI,
app_update_required_title_device,string,,This device needs an HKI update,Denne enhed har brug for en HKI-opdatering,
app_update_required_message,string,,Your family is on HKI %1$s. This device is on %2$s.,Din familie er på HKI %1$s. Denne enhed er på %2$s.,keep %1$s %2$s
app_update_required_checking,string,,Checking Google Play…,Tjek Google Play...,
app_update_required_update,string,,Update now,Opdater nu,
app_update_required_open_store,string,,Open HKI in the Play Store,Åbn HKI i Play Butik,
app_update_required_opened_store,string,,"Google Play could not take over here, so its store page was opened instead.","Google Play kunne ikke tage over her, så dens butiksside blev åbnet i stedet.",
app_update_required_unavailable,string,,"Google Play has no update ready for this device yet. That usually means the release hasn't reached you, or this copy of HKI didn't come from the Play Store.","Google Play har endnu ingen opdatering klar til denne enhed. Det betyder normalt, at udgivelsen ikke er nået frem til dig, eller at denne kopi af HKI ikke kom fra Play Butik.",
app_update_required_continue,string,,Continue without updating,Fortsæt uden at opdatere,
settings_extra_active_instance,string,,Active instance,Aktiv instans,
settings_extra_automatic_cloud_backup_enabled,string,,Automatic cloud backup enabled.,Automatisk cloud backup aktiveret.,
settings_extra_background_restricted_warning,string,,Restricted — background sync will not work,Begrænset — baggrundssynkronisering fungerer ikke,
settings_extra_backup_failed,string,,Backup failed: %1$s,Sikkerhedskopiering mislykkedes: %1$s,keep %1$s
settings_extra_backup_unreadable,string,,The backup could not be read,Sikkerhedskopien kunne ikke læses,
settings_extra_battery_optimized_warning,string,,Optimized — may interrupt background sync,Optimeret — kan afbryde baggrundssynkronisering,
settings_extra_buy_me_a_coffee_logo,string,,Buy Me a Coffee logo,Køb mig en kaffe-logo,
settings_extra_cloud_backup_created,string,,Cloud backup created.,Cloud backup oprettet.,
settings_extra_cloud_backup_failed,string,,Cloud backup failed: %1$s,Cloud backup mislykkedes: %1$s,keep %1$s
settings_extra_cloud_component_missing,string,,"The HKI 7 Cloud component was not found on your Home Assistant. Install it through HACS, then try again.","HKI 7 Cloud-komponenten blev ikke fundet på din Home Assistant. Installer det via HACS, og prøv derefter igen.","don't translate HKI 7 Cloud, Home Assistant"
settings_extra_copy_dashboard,string,,Copy %1$s,Kopiér %1$s,keep %1$s
settings_extra_corner_modern,string,,Modern,Moderne,
settings_extra_corner_round,string,,Round,Rund,
settings_extra_corner_sharp,string,,Sharp,Skarp,
settings_extra_create_custom_page,string,,Create custom page,Opret tilpasset side,
settings_extra_custom_page_identity_subtitle,string,,Identity and navigation appearance,Identitet og navigationsudseende,
settings_extra_dashboard_backup_saved,string,,Dashboard backup saved.,Sikkerhedskopiering af dashboard er gemt.,
settings_extra_dashboard_copy_name,string,,%1$s copy,%1$s kopi,keep %1$s
settings_extra_dashboard_default_name,string,,Dashboard %1$d,Dashboard %1$d,keep %1$d
settings_extra_new_dashboard_confirm_body,string,,This adds a dashboard alongside the one you are using. Your current dashboard is kept exactly as it is and is never overwritten — you can switch between them at any time.,"Dette tilføjer et dashboard ved siden af det, du bruger. Dit nuværende dashboard bevares nøjagtigt, som det er, og overskrives aldrig - du kan skifte mellem dem til enhver tid.",
settings_extra_new_dashboard_confirm_action,string,,Continue,Fortsætte,
settings_extra_new_dashboard_created,string,,Created “%1$s”,"Oprettet ""%1$s""",keep %1$s
uif_onboarding_shared_already_added,string,,Already added,Allerede tilføjet,
settings_extra_dashboard_shared_badge,string,,Shared,Delt,
settings_extra_dashboard_shared_subtitle,string,,Shared with you by your family. Tap to load,Delt med dig af din familie. Tryk for at indlæse,
settings_extra_dashboard_shared_loaded,string,,Shared with you by your family. Currently loaded,Delt med dig af din familie. Aktuelt indlæst,
settings_extra_dashboard_generating,string,,Your new dashboard is being generated automatically.,Dit nye dashboard genereres automatisk.,
settings_extra_dashboard_mode_auto,string,,Automatic,Automatisk,
settings_extra_dashboard_mode_manual,string,,Manual,Manuel,
settings_extra_dashboard_restored,string,,Dashboard configuration restored.,Dashboard-konfiguration gendannet.,
settings_extra_dashboard_shared,string,,“%1$s” shared.,"""%1$s"" delt.",keep %1$s
settings_extra_dashboard_sharing_failed,string,,Could not share the dashboard.,Kunne ikke dele betjeningspanelet.,
settings_extra_default_user_name,string,,User,Bruger,
settings_extra_delete_dashboard,string,,Delete %1$s,Slet %1$s,keep %1$s
settings_extra_device_tracker,string,,Device tracker,Enheds tracker,
settings_extra_device_tracker_subtitle,string,,"Name used for location, geocoded location, battery, and charging entities","Navn, der bruges til placering, geokodet placering, batteri og opladningsenheder",
settings_extra_drive_access_token_missing,string,,Google Drive authorization did not return an access token.,Google Drive-autorisation returnerede ikke et adgangstoken.,don't translate Google Drive
settings_extra_drive_authorization_cancelled,string,,Google Drive authorization was cancelled.,Google Drive godkendelse blev annulleret.,don't translate Google Drive
settings_extra_drive_authorization_failed,string,,Google Drive authorization failed: %1$s,Google Drive godkendelse mislykkedes: %1$s,keep %1$s; don't translate Google Drive
settings_extra_drive_authorization_open_failed,string,,Google Drive authorization could not be opened.,Google Drive godkendelse kunne ikke åbnes.,don't translate Google Drive
settings_extra_drive_backups_load_failed,string,,Could not load Google Drive backups: %1$s,Kunne ikke indlæse Google Drive sikkerhedskopier: %1$s,keep %1$s; don't translate Google Drive
settings_extra_edit_custom_page,string,,Edit custom page,Rediger tilpasset side,
settings_extra_effect_glow,string,,Glow,Glød,
settings_extra_effect_group_alerts,string,,Sensors and alarms,Sensorer og alarmer,
settings_extra_effect_group_climate,string,,Climate and humidity,Klima og fugt,
settings_extra_effect_group_fans,string,,Fans and vacuums,Ventilatorer og støvsugere,
settings_extra_effect_group_lights,string,,Lights and switches,Lys og kontakter,
settings_extra_effect_group_media,string,,Media players,Medieafspillere,
settings_extra_effect_group_other,string,,Everything else,Alt andet,
settings_extra_effect_none,string,,None,Ingen,
settings_extra_effect_pulse,string,,Pulse,Puls,
settings_extra_effect_spin,string,,Spin,Spin,
settings_extra_empty_dashboard_created,string,,An empty dashboard was created.,Et tomt dashboard blev oprettet.,
settings_extra_font_atkinson,string,,Atkinson Hyperlegible,Atkinson hyperlæselig,
settings_extra_font_bree_serif,string,,Bree Serif,Bree Serif,
settings_extra_font_comfortaa,string,,Comfortaa,Komfortaa,
settings_extra_font_cursive,string,,Cursive,Kursiv,
settings_extra_font_default,string,,Default,Misligholdelse,
settings_extra_font_monospace,string,,Monospace,Monospace,
settings_extra_font_nunito,string,,Nunito,Nunito,
settings_extra_font_patrick_hand,string,,Patrick Hand,Patrick Hånd,
settings_extra_font_sans_serif,string,,Sans serif,Sans serif,
settings_extra_font_serif,string,,Serif,Serif,
settings_extra_font_space_grotesk,string,,Space Grotesk,Space Grotesk,
settings_extra_ha_backup_created,string,,Home Assistant backup created.,Home Assistant backup oprettet.,don't translate Home Assistant
settings_extra_ha_backup_enabled,string,,Home Assistant backup enabled.,Home Assistant backup aktiveret.,don't translate Home Assistant
settings_extra_ha_backup_failed,string,,Home Assistant backup failed. Is the HKI 7 Cloud component reachable?,Home Assistant sikkerhedskopiering mislykkedes. Er komponenten HKI 7 Cloud tilgængelig?,"don't translate HKI 7 Cloud, Home Assistant"
settings_extra_ha_backups_load_failed,string,,Could not load Home Assistant backups: %1$s,Kunne ikke indlæse Home Assistant sikkerhedskopier: %1$s,keep %1$s; don't translate Home Assistant
settings_extra_hide_tab,string,,Hide tab,Skjul fanen,
settings_extra_hki_cloud_step_add_integration,string,,"Go to Settings → Devices & Services → Add Integration, choose “HKI 7 Cloud,” and confirm.","Gå til Indstillinger → Enheder og tjenester → Tilføj integration, vælg ""HKI 7 Cloud"", og bekræft.",don't translate HKI 7 Cloud
settings_extra_hki_cloud_step_add_repository,string,,"Paste %1$s, choose the “Integration” category, and add it.","Indsæt %1$s, vælg kategorien ""Integration"", og tilføj den.",keep %1$s
settings_extra_hki_cloud_step_install,string,,"Open the new “HKI 7 Cloud” entry, install it, and restart Home Assistant.","Åbn den nye ""HKI 7 Cloud"", installer den, og genstart Home Assistant.","don't translate HKI 7 Cloud, Home Assistant"
settings_extra_hki_cloud_step_open_custom_repositories,string,,"In Home Assistant, open HACS → the ⋮ menu in the top-right → Custom repositories.",I Home Assistant skal du åbne HACS → menuen ⋮ øverst til højre → Custom repositories.,don't translate Home Assistant
settings_extra_hki_cloud_step_reopen,string,,Reopen this screen. The features will appear automatically.,Åbn denne skærm igen. Funktionerne vises automatisk.,
settings_extra_hki_cloud_version,string,,HKI 7 Cloud v%1$s installed,HKI 7 Cloud v%1$s installeret,keep %1$s; don't translate HKI 7 Cloud
settings_extra_hki_cloud_version_unknown,string,,HKI 7 Cloud installed (update to see its version),HKI 7 Cloud installeret (opdater for at se dens version),don't translate HKI 7 Cloud
settings_extra_hki_cloud_update_to_unlock,string,,Update to unlock:,Opdater for at låse op:,
settings_extra_hki_cloud_feature_requires,string,,%1$s (needs v%2$s+),%1$s (kræver v%2$s+),keep %1$s %2$s
settings_extra_hki_cloud_feature_reimport,string,,Manually re-importing or clearing dashboard view data,Manuel genimport eller sletning af dashboardvisningsdata,
settings_extra_hki_cloud_feature_search_lists,string,,Per-person Visible/Invisible global search lists,Per-person Synlige/usynlige globale søgelister,
settings_extra_hki_cloud_feature_room_follow,string,,Room following,Værelse efter,
settings_extra_hki_cloud_feature_room_follow_launch_only,string,,"Room following: only place someone on launch, without tracking further moves",Rum følgende: Placer kun nogen ved lanceringen uden at spore yderligere bevægelser,
settings_extra_hki_cloud_feature_devices,string,,Seeing which HKI version each family device runs,"Se, hvilken HKI-version hver familieenhed kører",
settings_extra_hki_cloud_feature_required_version,string,,Requiring the family to update to a given HKI version,"Kræver, at familien opdaterer til en given HKI-version",
settings_extra_hki_cloud_feature_events,string,,"The event timeline, and hiding parts of it from individual people",Begivenhedens tidslinje og skjule dele af den for individuelle personer,
settings_extra_hki_cloud_tab_requires,string,,"Needs HKI 7 Cloud v%1$s or newer. Update the component in HACS — until then, what you set here won't take effect.","Har brug for HKI 7 Cloud v%1$s eller nyere. Opdater komponenten i HACS — indtil da vil det, du indstiller her, ikke træde i kraft.",keep %1$s; don't translate HKI 7 Cloud
settings_extra_location_allowed_always,string,,Allowed all the time,Tilladt hele tiden,
settings_extra_location_allowed_foreground,string,,Allowed only while using the app,Kun tilladt under brug af appen,
settings_extra_location_not_allowed,string,,Not allowed,Ikke tilladt,
language_search_placeholder,string,,Search languages,Søg efter sprog,
language_search_no_matches,string,,No language matches “%1$s”,"Intet sprog matcher ""%1$s""",keep %1$s
settings_extra_language_dutch,string,,Nederlands,Nederlands,
settings_extra_language_english,string,,English,engelsk,
settings_extra_language_french,string,,Français,Français,
settings_extra_language_german,string,,Deutsch,Deutsch,
settings_extra_language_italian,string,,Italiano,Italiano,
settings_extra_language_spanish,string,,Español,Español,
settings_extra_language_turkish,string,,Türkçe,Türkçe,
settings_extra_language_portuguese,string,,Português,Português,
settings_extra_language_portuguese_brazil,string,,Português (Brasil),Português (Brasil),
settings_extra_language_spanish_latam,string,,Español (Latinoamérica),Español (Latinoamérica),
settings_extra_language_japanese,string,,日本語,日本語,
settings_extra_language_korean,string,,한국어,한국어,
settings_extra_language_chinese_simplified,string,,中文（简体）,中文（简体）,
settings_extra_language_chinese_traditional,string,,中文（繁體）,中文（繁體）,
settings_extra_no_drive_backups,string,,No Google Drive backups were found.,Ingen Google Drive sikkerhedskopier blev fundet.,don't translate Google Drive
settings_extra_no_ha_backups,string,,No Home Assistant backups were found. Is the HKI 7 Cloud component installed?,Ingen Home Assistant sikkerhedskopier blev fundet. Er komponenten HKI 7 Cloud installeret?,"don't translate HKI 7 Cloud, Home Assistant"
settings_extra_notifications_multi_home_required,string,,Required while multiple homes receive notifications. Manage each home under Connection.,"Påkrævet, mens flere hjem modtager meddelelser. Administrer hvert hjem under Tilslutning.",
settings_extra_notifications_persistent_connection,string,,Keeps a persistent connection to Home Assistant while the app is closed. This uses more battery.,"Bevarer en vedvarende forbindelse til Home Assistant, mens appen er lukket. Dette bruger mere batteri.",don't translate Home Assistant
settings_extra_paypal_logo,string,,PayPal logo,PayPal-logo,
settings_extra_policy_update_failed,string,,Could not update the policy.,Politikken kunne ikke opdateres.,
settings_extra_policy_needs_component_update,string,,Permissions saved. Update HKI 7 Cloud to also store the Visible and Invisible lists.,Tilladelser gemt. Opdater HKI 7 Cloud for også at gemme listerne Synlig og Usynlig.,don't translate HKI 7 Cloud
settings_extra_policy_needs_component_update_room_follow,string,,Permissions saved. Update HKI 7 Cloud to also store the room following settings.,Tilladelser gemt. Opdater HKI 7 Cloud for også at gemme rummets følgende indstillinger.,don't translate HKI 7 Cloud
settings_extra_policy_needs_component_update_events,string,,"Permissions saved, but this HKI 7 Cloud is too old to hide events from this person — they would see the whole timeline. Update it to apply the restriction.","Tilladelser gemt, men denne HKI 7 Cloud er for gammel til at skjule begivenheder for denne person - de ville se hele tidslinjen. Opdater den for at anvende begrænsningen.",don't translate HKI 7 Cloud
settings_extra_tab_presence,string,,Presence,Tilstedeværelse,
settings_extra_tab_events,string,,Events,Begivenheder,
settings_extra_events_title,string,,Event timeline,Begivenheds tidslinje,
settings_extra_events_description,string,,"Choose which entities the family sees recent activity for, in the Events tab of the notification drawer. Set once here rather than on each phone. This hides the timeline, not the entities — anyone signed in to Home Assistant can still read them there.","Vælg, hvilke enheder familien ser seneste aktivitet for, på fanen Begivenheder i meddelelsesskuffen. Indstil én gang her i stedet for på hver telefon. Dette skjuler tidslinjen, ikke entiteterne - alle, der er logget ind på Home Assistant, kan stadig læse dem der.",don't translate Home Assistant
settings_extra_events_loading,string,,Loading the roster…,Indlæser vagtplanen...,
settings_extra_events_unavailable,string,,Could not read the roster from HKI 7 Cloud.,Kunne ikke læse oversigten fra HKI 7 Cloud.,don't translate HKI 7 Cloud
settings_extra_events_empty,string,,No entities are being tracked yet.,Ingen enheder spores endnu.,
settings_extra_events_choose,string,,Choose entities,Vælg enheder,
settings_extra_events_edit,string,,Edit entities,Rediger enheder,
settings_extra_events_pick_title,string,,Entities to show events for,Enheder at vise begivenheder for,
settings_extra_events_save_failed,string,,Could not save the event roster.,Begivenhedslisten kunne ikke gemmes.,
settings_extra_events_capped,string,,Saved %1$d entities and %2$d domains. The timeline roster is capped.,Gemte %1$d enheder og %2$d domæner. Tidslinjens liste er begrænset.,keep %1$d %2$d
settings_extra_events_whole_domain,string,,All %1$s (%2$d entities),Alle %1$s (%2$d enheder),keep %1$s %2$d
settings_extra_events_resolved_capped,string,,"This roster covers %2$d entities, but a timeline subscribes to at most %1$d. Remove a domain, or add entities by name instead.","Denne liste dækker %2$d enheder, men en tidslinje abonnerer på højst %1$d. Fjern et domæne, eller tilføj enheder efter navn i stedet.",keep %2$d %1$d
settings_extra_events_per_person_title,string,,Who sees what,Hvem ser hvad,
settings_extra_events_per_person_description,string,,Everyone sees the whole timeline unless you take something out of it for them.,"Alle ser hele tidslinjen, medmindre du tager noget ud af det for dem.",
settings_extra_events_sees_everything,string,,Sees the whole timeline,Ser hele tidslinjen,
settings_extra_events_hidden_count,string,,%1$d hidden,%1$d skjult,keep %1$d
settings_extra_events_manage,string,,Manage,Styre,
settings_extra_events_hidden_title,string,,Hide from this person,Skjul dig for denne person,
settings_extra_events_notifications_hint,string,,"The Events tab in the notification drawer shows recent activity for the entities your family admin chose. It is set for the whole family in Family Sharing, not per device.","Fanen Begivenheder i meddelelsesskuffen viser seneste aktivitet for de enheder, din familieadministrator har valgt. Det er indstillet til hele familien i Familiedeling, ikke pr. enhed.",
settings_extra_events_open_family_sharing,string,,Open Family Sharing,Åbn familiedeling,
settings_extra_room_follow_title,string,,Room following,Værelse efter,
settings_extra_room_follow_description,string,,"Pick the room-presence sensor that tracks each person's phone, such as an ESPresense sensor. The app opens the room they are in and offers to follow them as they move.","Vælg rumtilstedeværelsessensoren, der sporer hver persons telefon, såsom en ESPresense-sensor. Appen åbner det rum, de er i, og tilbyder at følge dem, mens de bevæger sig.",
settings_extra_room_follow_sensor,string,,Presence sensor,Tilstedeværelsessensor,
settings_extra_room_follow_none,string,,No sensor,Ingen sensor,
settings_extra_room_follow_enabled,string,,Follow this person between rooms,Følg denne person mellem rum,
settings_extra_room_follow_open_on_launch,string,,Open their room when the app starts,"Åbn deres værelse, når appen starter",
settings_extra_room_follow_continue_after_launch,string,,Keep following while the app is open,"Følg med, mens appen er åben",
settings_extra_room_follow_continue_after_launch_hint,string,,"Turn off to only place them in the right room when the app starts, without switching rooms again while they're using it.","Sluk for kun at placere dem i det rigtige rum, når appen starter, uden at skifte rum igen, mens de bruger den.",
settings_extra_room_follow_prompt_on_move,string,,Ask before switching rooms,Spørg før du skifter værelse,
settings_extra_room_follow_dwell,string,,Wait before a move counts,Vent før et træk tæller,
settings_extra_room_follow_dwell_value,string,,%1$d s,%1$d s,keep %1$d
settings_extra_room_follow_dwell_hint,string,,Room-presence sensors drift between nearby rooms. A longer wait means fewer false moves.,Rumtilstedeværelsessensorer driver mellem nærliggende rum. En længere ventetid betyder færre falske træk.,
settings_extra_room_follow_rooms,string,,Sensor states,Sensortilstande,
settings_extra_room_follow_rooms_matched,string,,Matched automatically,Matchet automatisk,
settings_extra_room_follow_rooms_unmatched,string,,Pick a room,Vælg et værelse,
settings_extra_room_follow_no_states,string,,No states seen yet. States appear here once the sensor reports them.,"Ingen stater set endnu. Tilstande vises her, når sensoren rapporterer dem.",
room_follow_moved_title,string,,You moved to %1$s,Du flyttede til %1$s,keep %1$s
room_follow_moved_message,string,,"Switch to that room, or stay where you are?","Skift til det værelse, eller bliv, hvor du er?",
room_follow_moved_switch,string,,Switch,Skifte,
room_follow_moved_stay,string,,Stay,Ophold,
room_follow_moved_silence,string,,Don't ask again until I restart the app,"Spørg ikke igen, før jeg genstarter appen",
settings_extra_rename_dashboard,string,,Rename %1$s,Omdøb %1$s,keep %1$s
settings_extra_rename_instance,string,,Rename %1$s,Omdøb %1$s,keep %1$s
settings_extra_restart_home_assistant_failed,string,,Could not restart Home Assistant.,Kunne ikke genstarte Home Assistant.,don't translate Home Assistant
settings_extra_restore_failed,string,,Restore failed: %1$s,Gendannelse mislykkedes: %1$s,keep %1$s
settings_extra_selected_file_open_failed,string,,Could not open the selected file,Kunne ikke åbne den valgte fil,
settings_extra_set_dashboard_default,string,,Set %1$s as the default dashboard,Indstil %1$s som standard dashboard,keep %1$s
settings_extra_family_device_forget_failed,string,,Could not forget “%1$s.”,"Kunne ikke glemme ""%1$s.""",keep %1$s
settings_extra_shared_dashboard_access_failed,string,,Could not change who can see “%1$s.”,"Kunne ikke ændre, hvem der kan se ""%1$s.""",keep %1$s
settings_extra_shared_dashboard_access_updated,string,,Updated who can see “%1$s.”,"Opdateret, hvem der kan se ""%1$s.""",keep %1$s
settings_extra_shared_dashboard_delete_failed,string,,Could not delete “%1$s.”,"Kunne ikke slette ""%1$s.""",keep %1$s
settings_extra_shared_dashboard_deleted,string,,“%1$s” was deleted from the cloud.,"""%1$s"" blev slettet fra skyen.",keep %1$s
settings_extra_shared_dashboard_import_failed,string,,Could not import “%1$s.”,"Kunne ikke importere ""%1$s.""",keep %1$s
settings_extra_shared_dashboard_imported,string,,“%1$s” was imported into your dashboards.,"""%1$s"" blev importeret til dine dashboards.",keep %1$s
settings_extra_shared_dashboard_now_using,string,,Now using “%1$s.”,"Bruger nu ""%1$s.""",keep %1$s
settings_extra_shared_dashboard_use_failed,string,,Could not use “%1$s.”,"Kunne ikke bruge ""%1$s.""",keep %1$s
settings_extra_shared_dashboards_up_to_date,string,,Shared dashboards are already up to date.,Delte dashboards er allerede opdateret.,
settings_extra_show_tab,string,,Show tab,Vis faneblad,
settings_extra_tab_dashboards,string,,Dashboards,Dashboards,
settings_extra_tab_devices,string,,Devices,Enheder,
settings_extra_tab_parental_controls,string,,Parental controls,Forældrekontrol,
settings_extra_tab_permissions,string,,Permissions,Tilladelser,
settings_extra_technology_kotlin,string,,Kotlin,Kotlin,
settings_extra_technology_xml_kotlin_dsl,string,,XML and Kotlin DSL,XML og Kotlin DSL,
settings_extra_theme_amber,string,,Amber,Rav,
settings_extra_theme_auto,string,,Auto,Auto,
settings_extra_theme_blue,string,,Blue,Blå,
settings_extra_theme_custom,string,,Custom,Skik,
settings_extra_theme_dark,string,,Dark,Mørk,
settings_extra_theme_green,string,,Green,Grøn,
settings_extra_theme_light,string,,Light,Lys,
settings_extra_theme_rose,string,,Rose,Rose,
settings_extra_theme_system,string,,System,System,
settings_extra_unknown_error,string,,Unknown error,Ukendt fejl,
settings_extra_unrestricted_recommended,string,,Unrestricted (recommended),Ubegrænset (anbefales),
settings_extra_view_battery,string,,Battery,Batteri,
settings_extra_view_climate,string,,Climate,Klima,
settings_extra_view_energy,string,,Energy,Energi,
settings_extra_view_rooms,string,,Rooms,Værelser,
settings_extra_view_security,string,,Security,Sikkerhed,
settings_extra_minutes_ago,plural,one,%1$d minute ago,%1$d minut siden,keep %1$d
settings_extra_minutes_ago,plural,other,%1$d minutes ago,%1$d minutter siden,keep %1$d
settings_extra_hours_ago,plural,one,%1$d hour ago,%1$d time siden,keep %1$d
settings_extra_hours_ago,plural,other,%1$d hours ago,%1$d timer siden,keep %1$d
settings_extra_days_ago,plural,one,%1$d day ago,%1$d dag siden,keep %1$d
settings_extra_days_ago,plural,other,%1$d days ago,%1$d dage siden,keep %1$d
settings_extra_shared_dashboards_pushed,plural,one,Pushed changes to %1$d shared dashboard.,Skubbede ændringer til %1$d delt dashboard.,keep %1$d
settings_extra_shared_dashboards_pushed,plural,other,Pushed changes to %1$d shared dashboards.,Skubbede ændringer til %1$d delte dashboards.,keep %1$d
family_permission_reimport,string,,Allow re-importing,Tillad genimport,
family_permission_reimport_subtitle,string,,"Let this person manually re-import or clear Rooms, Climate, Security, Energy, and Battery data","Lad denne person manuelt genimportere eller rydde data om rum, klima, sikkerhed, energi og batteri",
family_dashboard_create_disabled_reason,string,,Your family administrator has disabled dashboard creation. This account can only use family-shared dashboards.,Din familieadministrator har deaktiveret oprettelse af dashboard. Denne konto kan kun bruge familiedelte dashboards.,
family_dashboard_restore_disabled_reason,string,,"Your family administrator has disabled dashboard switching. Restoring a backup could replace the family dashboard, so this account can only select a shared dashboard.","Din familieadministrator har deaktiveret skift af dashboard. Gendannelse af en sikkerhedskopi kan erstatte familiens dashboard, så denne konto kan kun vælge et delt dashboard.",
family_settings_admin_only,string,,Locked — only a Home Assistant administrator can manage family sharing,Låst — kun en Home Assistant-administrator kan administrere familiedeling,don't translate Home Assistant
family_aesthetics_only_explanation,string,,"Aesthetics-only access allows local names, icons, colors, backgrounds, card styles, shapes, sizes, and layout. Entities, actions, visibility rules, content, controls, and other behavior remain managed by the dashboard owner.","Adgang kun til æstetik giver lokale navne, ikoner, farver, baggrunde, kortstile, former, størrelser og layout. Enheder, handlinger, synlighedsregler, indhold, kontroller og anden adfærd forbliver administreret af dashboard-ejeren.",
parental_search_access_title,string,,Entity search access,Enhedssøgningsadgang,
parental_search_access_hint,string,,Choose which Home Assistant domains or individual entities this person can find in global search. Invisible selections always take precedence.,Vælg hvilke Home Assistant domæner eller individuelle enheder denne person kan finde i global søgning. Usynlige markeringer har altid forrang.,don't translate Home Assistant
parental_search_visible_title,string,,Visible,Synlig,
parental_search_invisible_title,string,,Invisible,Usynlig,
