key,type,item,english,translation,notes
settings_extra_effect_pulse,string,,Pulse,Impulzus,
settings_extra_effect_spin,string,,Spin,Spin,
settings_extra_empty_dashboard_created,string,,An empty dashboard was created.,Üres irányítópult jött létre.,
settings_extra_font_atkinson,string,,Atkinson Hyperlegible,Atkinson Hiperolvasható,
settings_extra_font_bree_serif,string,,Bree Serif,Bree Serif,
settings_extra_font_comfortaa,string,,Comfortaa,Comfortaa,
settings_extra_font_cursive,string,,Cursive,Kurzív,
settings_extra_font_default,string,,Default,Alapértelmezett,
settings_extra_font_monospace,string,,Monospace,Monospace,
settings_extra_font_nunito,string,,Nunito,Nunito,
settings_extra_font_patrick_hand,string,,Patrick Hand,Patrick Hand,
settings_extra_font_sans_serif,string,,Sans serif,Sans serif,
settings_extra_font_serif,string,,Serif,Serif,
settings_extra_font_space_grotesk,string,,Space Grotesk,Űr Grotesk,
settings_extra_ha_backup_created,string,,Home Assistant backup created.,Home Assistant biztonsági másolat létrehozva.,don't translate Home Assistant
settings_extra_ha_backup_enabled,string,,Home Assistant backup enabled.,Home Assistant biztonsági mentés engedélyezve.,don't translate Home Assistant
settings_extra_ha_backup_failed,string,,Home Assistant backup failed. Is the HKI 7 Cloud component reachable?,Home Assistant biztonsági mentés nem sikerült. Elérhető a HKI 7 Cloud komponens?,"don't translate HKI 7 Cloud, Home Assistant"
settings_extra_ha_backups_load_failed,string,,Could not load Home Assistant backups: %1$s,Nem sikerült betölteni a Home Assistant biztonsági másolatot: %1$s,keep %1$s; don't translate Home Assistant
settings_extra_hide_tab,string,,Hide tab,Lap elrejtése,
settings_extra_hki_cloud_step_add_integration,string,,"Go to Settings → Devices & Services → Add Integration, choose “HKI 7 Cloud,” and confirm.","Válassza a Beállítások → Eszközök és szolgáltatások → Integráció hozzáadása menüpontot, válassza a „HKI 7 Cloud” lehetőséget, és erősítse meg.",don't translate HKI 7 Cloud
settings_extra_hki_cloud_step_add_repository,string,,"Paste %1$s, choose the “Integration” category, and add it.","Illessze be a %1$s, válassza ki az „Integráció” kategóriát, és adja hozzá.",keep %1$s
settings_extra_hki_cloud_step_install,string,,"Open the new “HKI 7 Cloud” entry, install it, and restart Home Assistant.","Nyissa meg az új „HKI 7 Cloud” bejegyzést, telepítse, és indítsa újra a Home Assistant.","don't translate HKI 7 Cloud, Home Assistant"
settings_extra_hki_cloud_step_open_custom_repositories,string,,"In Home Assistant, open HACS → the ⋮ menu in the top-right → Custom repositories.",A Home Assistant alkalmazásban nyissa meg a HACS → ⋮ menüt a jobb felső sarokban → Egyéni tárolók.,don't translate Home Assistant
settings_extra_hki_cloud_step_reopen,string,,Reopen this screen. The features will appear automatically.,Nyissa meg újra ezt a képernyőt. A funkciók automatikusan megjelennek.,
settings_extra_hki_cloud_version,string,,HKI 7 Cloud v%1$s installed,HKI 7 Cloud v%1$s telepítve,keep %1$s; don't translate HKI 7 Cloud
settings_extra_hki_cloud_version_unknown,string,,HKI 7 Cloud installed (update to see its version),HKI 7 Cloud telepítve (frissítse a verzió megtekintéséhez),don't translate HKI 7 Cloud
settings_extra_hki_cloud_update_to_unlock,string,,Update to unlock:,Frissítse a zárolás feloldásához:,
settings_extra_hki_cloud_feature_requires,string,,%1$s (needs v%2$s+),%1$s (szükséges v%2$s+),keep %1$s %2$s
settings_extra_hki_cloud_feature_reimport,string,,Manually re-importing or clearing dashboard view data,Az irányítópult nézet adatainak manuális újraimportálása vagy törlése,
settings_extra_hki_cloud_feature_search_lists,string,,Per-person Visible/Invisible global search lists,Személyenkénti látható/láthatatlan globális keresési listák,
settings_extra_hki_cloud_feature_room_follow,string,,Room following,Következő szoba,
settings_extra_hki_cloud_feature_room_follow_launch_only,string,,"Room following: only place someone on launch, without tracking further moves","Következő szoba: csak indításkor helyezzen el valakit, további mozgások követése nélkül",
settings_extra_hki_cloud_feature_devices,string,,Seeing which HKI version each family device runs,"Megnézheti, hogy melyik HKI-verzió fut az egyes családi eszközökön",
settings_extra_hki_cloud_feature_required_version,string,,Requiring the family to update to a given HKI version,"Megköveteli, hogy a család frissítsen egy adott HKI-verzióra",
settings_extra_hki_cloud_feature_events,string,,"The event timeline, and hiding parts of it from individual people","Az esemény idővonala, és annak egyes részei elrejtése az egyes emberek elől",
settings_extra_hki_cloud_tab_requires,string,,"Needs HKI 7 Cloud v%1$s or newer. Update the component in HACS — until then, what you set here won't take effect.",HKI 7 Cloud v%1$s vagy újabb verzió szükséges. Frissítse az összetevőt a HACS-ban – addig az itt beállítottak nem lépnek érvénybe.,keep %1$s; don't translate HKI 7 Cloud
settings_extra_location_allowed_always,string,,Allowed all the time,Mindig engedélyezett,
settings_extra_location_allowed_foreground,string,,Allowed only while using the app,Csak az alkalmazás használata közben engedélyezett,
settings_extra_location_not_allowed,string,,Not allowed,Nem engedélyezett,
language_search_placeholder,string,,Search languages,Nyelvek keresése,
language_search_no_matches,string,,No language matches “%1$s”,Egyetlen nyelv sem felel meg a következőnek: „%1$s”,keep %1$s
settings_extra_language_dutch,string,,Nederlands,Nederlands,
settings_extra_language_english,string,,English,angol,
settings_extra_language_french,string,,Français,Français,
settings_extra_language_german,string,,Deutsch,Deutsch,
settings_extra_language_italian,string,,Italiano,Italiano,
settings_extra_language_spanish,string,,Español,Español,
settings_extra_language_turkish,string,,Türkçe,Türkçe,
settings_extra_language_portuguese,string,,Português,Português,
settings_extra_language_portuguese_brazil,string,,Português (Brasil),portugál (Brazília),
settings_extra_language_spanish_latam,string,,Español (Latinoamérica),español (Latinoamérica),
settings_extra_language_japanese,string,,日本語,日本語,
settings_extra_language_korean,string,,한국어,한국어,
settings_extra_language_chinese_simplified,string,,中文（简体）,中文 (简体),
settings_extra_language_chinese_traditional,string,,中文（繁體）,中文（繁體),
settings_extra_no_drive_backups,string,,No Google Drive backups were found.,Nem található Google Drive biztonsági másolat.,don't translate Google Drive
settings_extra_no_ha_backups,string,,No Home Assistant backups were found. Is the HKI 7 Cloud component installed?,Nem található Home Assistant biztonsági másolat. A HKI 7 Cloud összetevő telepítve van?,"don't translate HKI 7 Cloud, Home Assistant"
settings_extra_notifications_multi_home_required,string,,Required while multiple homes receive notifications. Manage each home under Connection.,"Szükséges, ha több otthon kap értesítést. Az egyes otthonokat a Kapcsolat alatt kezelheti.",
settings_extra_notifications_persistent_connection,string,,Keeps a persistent connection to Home Assistant while the app is closed. This uses more battery.,"Folyamatos kapcsolatot tart fenn a Home Assistant szolgáltatással, amíg az alkalmazás be van zárva. Ez több akkumulátort használ.",don't translate Home Assistant
settings_extra_paypal_logo,string,,PayPal logo,PayPal logó,
settings_extra_policy_update_failed,string,,Could not update the policy.,Nem sikerült frissíteni az irányelvet.,
settings_extra_policy_needs_component_update,string,,Permissions saved. Update HKI 7 Cloud to also store the Visible and Invisible lists.,Az engedélyek mentve. Frissítse a HKI 7 Cloud fájlt a látható és láthatatlan listák tárolásához.,don't translate HKI 7 Cloud
settings_extra_policy_needs_component_update_room_follow,string,,Permissions saved. Update HKI 7 Cloud to also store the room following settings.,"Az engedélyek mentve. Frissítse a HKI 7 Cloud alkalmazást, hogy a következő beállításokat is tárolja.",don't translate HKI 7 Cloud
settings_extra_policy_needs_component_update_events,string,,"Permissions saved, but this HKI 7 Cloud is too old to hide events from this person — they would see the whole timeline. Update it to apply the restriction.","Az engedélyek mentve, de ez a HKI 7 Cloud túl régi ahhoz, hogy elrejtse az eseményeket ettől a személytől – a teljes idővonalat látnák. Frissítse a korlátozás alkalmazásához.",don't translate HKI 7 Cloud
settings_extra_tab_presence,string,,Presence,Jelenlét,
settings_extra_tab_events,string,,Events,Események,
settings_extra_events_title,string,,Event timeline,Esemény idővonala,
settings_extra_events_description,string,,"Choose which entities the family sees recent activity for, in the Events tab of the notification drawer. Set once here rather than on each phone. This hides the timeline, not the entities — anyone signed in to Home Assistant can still read them there.","Az értesítési fiók Események lapján válassza ki, hogy a család mely entitások számára lássa a legutóbbi tevékenységet. Itt állítsa be egyszer, ne minden telefonon. Ez elrejti az idővonalat, nem pedig az entitásokat – bárki, aki bejelentkezett a Home Assistant webhelyre, továbbra is elolvashatja azokat.",don't translate Home Assistant
settings_extra_events_loading,string,,Loading the roster…,A névsor betöltése…,
settings_extra_events_unavailable,string,,Could not read the roster from HKI 7 Cloud.,Nem sikerült beolvasni a HKI 7 Cloud névsorát.,don't translate HKI 7 Cloud
settings_extra_events_empty,string,,No entities are being tracked yet.,Még nincs nyomon entitás.,
settings_extra_events_choose,string,,Choose entities,Válasszon entitásokat,
settings_extra_events_edit,string,,Edit entities,Szerkessze az entitásokat,
settings_extra_events_pick_title,string,,Entities to show events for,Entitások az események megjelenítéséhez,
settings_extra_events_save_failed,string,,Could not save the event roster.,Nem sikerült menteni az eseménylistát.,
settings_extra_events_capped,string,,Saved %1$d entities and %2$d domains. The timeline roster is capped.,Mentett %1$d entitást és %2$d domaint. Az idővonal névsora korlátozott.,keep %1$d %2$d
settings_extra_events_whole_domain,string,,All %1$s (%2$d entities),Összes %1$s (%2$d entitás),keep %1$s %2$d
settings_extra_events_resolved_capped,string,,"This roster covers %2$d entities, but a timeline subscribes to at most %1$d. Remove a domain, or add entities by name instead.","Ez a névsor %2$d entitást fed le, de egy idővonal legfeljebb %1$d-ra fizet elő. Távolítson el egy domaint, vagy adjon hozzá entitásokat név szerint.",keep %2$d %1$d
settings_extra_events_per_person_title,string,,Who sees what,Ki mit lát,
settings_extra_events_per_person_description,string,,Everyone sees the whole timeline unless you take something out of it for them.,"Mindenki látja a teljes idővonalat, hacsak nem vesz ki belőle valamit.",
settings_extra_events_sees_everything,string,,Sees the whole timeline,A teljes idővonalat látja,
settings_extra_events_hidden_count,string,,%1$d hidden,%1$d elrejtve,keep %1$d
settings_extra_events_manage,string,,Manage,Kezelése,
settings_extra_events_hidden_title,string,,Hide from this person,Bújj el ettől a személytől,
settings_extra_events_notifications_hint,string,,"The Events tab in the notification drawer shows recent activity for the entities your family admin chose. It is set for the whole family in Family Sharing, not per device.","Az értesítési fiók Események lapján a családi rendszergazdája által kiválasztott entitások legutóbbi tevékenységei láthatók. A Családi megosztásban az egész család számára beállítva, nem eszközönként.",
settings_extra_events_open_family_sharing,string,,Open Family Sharing,Nyissa meg a Családi megosztást,
settings_extra_room_follow_title,string,,Room following,Következő szoba,
settings_extra_room_follow_description,string,,"Pick the room-presence sensor that tracks each person's phone, such as an ESPresense sensor. The app opens the room they are in and offers to follow them as they move.","Válassza ki azt a szoba-jelenlét-érzékelőt, amely nyomon követi az egyes személyek telefonját, például egy ESPresense-érzékelőt. Az alkalmazás megnyitja azt a szobát, amelyben tartózkodnak, és felajánlja, hogy követi őket, ahogy mozognak.",
settings_extra_room_follow_sensor,string,,Presence sensor,Jelenlét érzékelő,
settings_extra_room_follow_none,string,,No sensor,Nincs érzékelő,
settings_extra_room_follow_enabled,string,,Follow this person between rooms,Kövesd ezt a személyt a szobák között,
settings_extra_room_follow_open_on_launch,string,,Open their room when the app starts,"Nyissa meg a szobáját, amikor az alkalmazás elindul",
settings_extra_room_follow_continue_after_launch,string,,Keep following while the app is open,"Kövesd, amíg az alkalmazás nyitva van",
settings_extra_room_follow_continue_after_launch_hint,string,,"Turn off to only place them in the right room when the app starts, without switching rooms again while they're using it.","Kapcsolja ki, hogy csak akkor helyezze el őket a megfelelő helyiségbe, amikor az alkalmazás elindul, anélkül, hogy használat közben újra szobát váltana.",
settings_extra_room_follow_prompt_on_move,string,,Ask before switching rooms,"Kérdezd meg, mielőtt szobát váltasz",
settings_extra_room_follow_dwell,string,,Wait before a move counts,"Várjon, mielőtt egy lépés számít",
settings_extra_room_follow_dwell_value,string,,%1$d s,%1$d s,keep %1$d
settings_extra_room_follow_dwell_hint,string,,Room-presence sensors drift between nearby rooms. A longer wait means fewer false moves.,A szobajelenlét-érzékelők a közeli szobák között sodródnak. A hosszabb várakozás kevesebb hamis lépést jelent.,
settings_extra_room_follow_rooms,string,,Sensor states,Az érzékelő állapotai,
settings_extra_room_follow_rooms_matched,string,,Matched automatically,Automatikusan illeszkedik,
settings_extra_room_follow_rooms_unmatched,string,,Pick a room,Válassz egy szobát,
settings_extra_room_follow_no_states,string,,No states seen yet. States appear here once the sensor reports them.,"Még nem látott államokat. Az állapotok itt jelennek meg, amint az érzékelő jelzi őket.",
room_follow_moved_title,string,,You moved to %1$s,Ön ide költözött: %1$s,keep %1$s
room_follow_moved_message,string,,"Switch to that room, or stay where you are?","Váltson át abba a szobába, vagy maradjon ott, ahol van?",
room_follow_moved_switch,string,,Switch,Kapcsoló,
room_follow_moved_stay,string,,Stay,Marad,
room_follow_moved_silence,string,,Don't ask again until I restart the app,"Ne kérdezzen újra, amíg újra nem indítom az alkalmazást",
settings_extra_rename_dashboard,string,,Rename %1$s,%1$s átnevezése,keep %1$s
settings_extra_rename_instance,string,,Rename %1$s,%1$s átnevezése,keep %1$s
settings_extra_restart_home_assistant_failed,string,,Could not restart Home Assistant.,A Home Assistant nem indítható újra.,don't translate Home Assistant
settings_extra_restore_failed,string,,Restore failed: %1$s,A visszaállítás sikertelen: %1$s,keep %1$s
settings_extra_selected_file_open_failed,string,,Could not open the selected file,Nem sikerült megnyitni a kiválasztott fájlt,
settings_extra_set_dashboard_default,string,,Set %1$s as the default dashboard,Állítsa be a %1$s értéket alapértelmezett irányítópultként,keep %1$s
settings_extra_family_device_forget_failed,string,,Could not forget “%1$s.”,Nem sikerült elfelejteni a következőt: „%1$s”.,keep %1$s
settings_extra_shared_dashboard_access_failed,string,,Could not change who can see “%1$s.”,"Nem sikerült módosítani, hogy ki láthatja a következőt: „%1$s”.",keep %1$s
settings_extra_shared_dashboard_access_updated,string,,Updated who can see “%1$s.”,"Frissítve, hogy ki láthatja a következőt: „%1$s”.",keep %1$s
settings_extra_shared_dashboard_delete_failed,string,,Could not delete “%1$s.”,A „%1$s” nem törölhető.,keep %1$s
settings_extra_shared_dashboard_deleted,string,,“%1$s” was deleted from the cloud.,A „%1$s” törölve lett a felhőből.,keep %1$s
settings_extra_shared_dashboard_import_failed,string,,Could not import “%1$s.”,A „%1$s” nem importálható.,keep %1$s
settings_extra_shared_dashboard_imported,string,,“%1$s” was imported into your dashboards.,A „%1$s” importálva lett az irányítópultjaiba.,keep %1$s
settings_extra_shared_dashboard_now_using,string,,Now using “%1$s.”,Jelenleg a következőt használja: „%1$s”.,keep %1$s
settings_extra_shared_dashboard_use_failed,string,,Could not use “%1$s.”,A „%1$s” nem használható.,keep %1$s
settings_extra_shared_dashboards_up_to_date,string,,Shared dashboards are already up to date.,A megosztott irányítópultok már naprakészek.,
settings_extra_show_tab,string,,Show tab,Lap megjelenítése,
settings_extra_tab_dashboards,string,,Dashboards,Irányítópultok,
settings_extra_tab_devices,string,,Devices,Eszközök,
settings_extra_tab_parental_controls,string,,Parental controls,Szülői felügyelet,
settings_extra_tab_permissions,string,,Permissions,Engedélyek,
settings_extra_technology_kotlin,string,,Kotlin,Kotlin,
settings_extra_technology_xml_kotlin_dsl,string,,XML and Kotlin DSL,XML és Kotlin DSL,
settings_extra_theme_amber,string,,Amber,Borostyán,
settings_extra_theme_auto,string,,Auto,Auto,
settings_extra_theme_blue,string,,Blue,Kék,
settings_extra_theme_custom,string,,Custom,Szokás,
settings_extra_theme_dark,string,,Dark,Sötét,
settings_extra_theme_green,string,,Green,Zöld,
settings_extra_theme_light,string,,Light,Fény,
settings_extra_theme_rose,string,,Rose,Rózsa,
settings_extra_theme_system,string,,System,Rendszer,
settings_extra_unknown_error,string,,Unknown error,Ismeretlen hiba,
settings_extra_unrestricted_recommended,string,,Unrestricted (recommended),Korlátlan (ajánlott),
settings_extra_view_battery,string,,Battery,Akkumulátor,
settings_extra_view_climate,string,,Climate,Éghajlat,
settings_extra_view_energy,string,,Energy,Energia,
settings_extra_view_rooms,string,,Rooms,Szobák,
settings_extra_view_security,string,,Security,Biztonság,
settings_extra_minutes_ago,plural,one,%1$d minute ago,%1$d perce,keep %1$d
settings_extra_minutes_ago,plural,other,%1$d minutes ago,%1$d perce,keep %1$d
settings_extra_hours_ago,plural,one,%1$d hour ago,%1$d órája,keep %1$d
settings_extra_hours_ago,plural,other,%1$d hours ago,%1$d órája,keep %1$d
settings_extra_days_ago,plural,one,%1$d day ago,%1$d napja,keep %1$d
settings_extra_days_ago,plural,other,%1$d days ago,%1$d napja,keep %1$d
settings_extra_shared_dashboards_pushed,plural,one,Pushed changes to %1$d shared dashboard.,Módosítottak a %1$d megosztott irányítópulton.,keep %1$d
settings_extra_shared_dashboards_pushed,plural,other,Pushed changes to %1$d shared dashboards.,A %1$d megosztott irányítópultok módosításai megküldve.,keep %1$d
family_permission_reimport,string,,Allow re-importing,Engedélyezze az újraimportálást,
family_permission_reimport_subtitle,string,,"Let this person manually re-import or clear Rooms, Climate, Security, Energy, and Battery data","Engedje meg, hogy ez a személy manuálisan újraimportálja vagy törölje a helyiségekre, az éghajlatra, a biztonságra, az energiára és az akkumulátorra vonatkozó adatokat",
family_dashboard_create_disabled_reason,string,,Your family administrator has disabled dashboard creation. This account can only use family-shared dashboards.,Családi rendszergazdája letiltotta az irányítópult létrehozását. Ez a fiók csak a család által megosztott irányítópultokat használhatja.,
family_dashboard_restore_disabled_reason,string,,"Your family administrator has disabled dashboard switching. Restoring a backup could replace the family dashboard, so this account can only select a shared dashboard.","Családi rendszergazdája letiltotta az irányítópult-váltást. A biztonsági másolat visszaállítása helyettesítheti a családi irányítópultot, így ez a fiók csak megosztott irányítópultot tud kiválasztani.",
family_settings_admin_only,string,,Locked — only a Home Assistant administrator can manage family sharing,Zárolva – csak a Home Assistant rendszergazdája kezelheti a családi megosztást,don't translate Home Assistant
family_aesthetics_only_explanation,string,,"Aesthetics-only access allows local names, icons, colors, backgrounds, card styles, shapes, sizes, and layout. Entities, actions, visibility rules, content, controls, and other behavior remain managed by the dashboard owner.","A csak esztétikai hozzáférés lehetővé teszi a helyi neveket, ikonokat, színeket, háttereket, kártyastílusokat, formákat, méreteket és elrendezést. Az entitásokat, műveleteket, láthatósági szabályokat, tartalmat, vezérlőket és egyéb viselkedést továbbra is az irányítópult tulajdonosa kezeli.",
parental_search_access_title,string,,Entity search access,Entitáskeresési hozzáférés,
parental_search_access_hint,string,,Choose which Home Assistant domains or individual entities this person can find in global search. Invisible selections always take precedence.,"Válassza ki, hogy ez a személy mely Home Assistant domaineket vagy egyéni entitásokat találja meg a globális keresésben. A láthatatlan kijelölések mindig elsőbbséget élveznek.",don't translate Home Assistant
parental_search_visible_title,string,,Visible,Látható,
parental_search_invisible_title,string,,Invisible,Láthatatlan,
parental_search_visible_empty,string,,All entities are visible unless they appear in the Invisible list.,"Minden entitás látható, hacsak nem szerepel a Láthatatlan listában.",
parental_search_invisible_empty,string,,No entities are explicitly hidden.,Nincsenek kifejezetten elrejtve entitások.,
parental_search_picker_subtitle,string,,Select entire domains or individual entities,Válasszon ki teljes domaineket vagy egyedi entitásokat,
parental_search_domains,string,,Domains,Domains,
parental_search_entire_domain,string,,Entire domain,Teljes domain,
parental_search_domain_chip,string,,Domain: %1$s,Domain: %1$s,keep %1$s
uif_a_state,string,,a state,egy állam,
uif_a_time,string,,a time,egy idő,
uif_actions,string,,Actions,Akciók,
uif_active,string,,Active,Aktív,
uif_adaptive,string,,Adaptive,Adaptív,
uif_advanced,string,,Advanced,Fejlett,
uif_air_quality,string,,Air quality,Levegőminőség,
uif_alarm,string,,Alarm,Riasztás,
uif_alarms,string,,Alarms,Riasztások,
uif_allow,string,,Allow,Engedélyezze,
uif_allow_all_the_time,string,,Allow all the time,Mindig engedje meg,
uif_and_separator,string,,\u0020and\u0020,\\u0020and\\u0020,
uif_appearance,string,,Appearance,Megjelenés,
uif_aqi,string,,AQI,AQI,
uif_auto,string,,Auto,Auto,
uif_back,string,,Back,Vissza,
uif_beep,string,,Beep,Hangjelzés,
uif_brightness,string,,Brightness,Fényesség,
uif_bucket,string,,Bucket,Vödör,
uif_choose_action,string,,Choose action,Válasszon műveletet,
uif_choose_entity,string,,Choose entity,Válasszon entitást,
uif_choose_target,string,,Choose target,Válassza ki a célt,
uif_circle,string,,Circle,Kör,
uif_color,string,,Color,Szín,
uif_date,string,,Date,Dátum,
uif_date_and_time,string,,Date and time,Dátum és idő,
uif_defrost,string,,Defrost,Leolvasztani,
uif_devices_on,string,,Devices on,Eszközök bekapcsolva,
uif_direction_east_short,string,,E,E,
uif_direction_north_short,string,,N,N,
uif_direction_northeast_short,string,,NE,NE,
uif_direction_northwest_short,string,,NW,NW,
uif_direction_south_short,string,,S,S,
uif_direction_southeast_short,string,,SE,SE,
uif_direction_southwest_short,string,,SW,SW,
uif_direction_west_short,string,,W,W,
uif_display,string,,Display,Kijelző,
uif_edit,string,,Edit,Szerkesztés,
uif_enable,string,,Enable,Engedélyezés,
uif_enable_location,string,,Enable location,Hely engedélyezése,
uif_enabled,string,,Enabled,Engedélyezve,
uif_entities,string,,Entities,Entitások,
uif_error,string,,Error,Hiba,
uif_fan_speed,string,,Fan speed,Ventilátor sebessége,
uif_feels_like_temperature,string,,Feels like %1$d°,%1$d°,keep %1$d
uif_filter,string,,Filter,Szűrő,
uif_fire,string,,Fire,Tűz,
uif_flow_actions_available,string,,Actions available in Home Assistant,Home Assistant elérhető műveletek,don't translate Home Assistant
uif_flow_actions_load_failed,string,,Could not load Home Assistant actions,Nem sikerült betölteni a Home Assistant műveletet,don't translate Home Assistant
uif_flow_advanced_block_unchanged,string,,Advanced block (kept unchanged),Speciális blokk (változatlanul megtartva),
uif_flow_after_format,string,,After (HH:MM:SS),Utána (ÓÓ:PP:SS),
uif_flow_after_time,string,,after %1$s,%1$s után,keep %1$s
uif_flow_at_time,string,,At %1$s,%1$s,keep %1$s
uif_flow_automation_delete_failed,string,,Could not delete this automation,Nem sikerült törölni ezt az automatikát,
uif_flow_automation_deleted,string,,Deleted from Home Assistant,Törölve innen: Home Assistant,don't translate Home Assistant
uif_flow_automation_load_failed,string,,Could not load this automation,Nem sikerült betölteni ezt az automatikát,
uif_flow_automation_save_failed,string,,Could not save this automation,Nem sikerült menteni az automatizálást,
uif_flow_automation_saved,string,,Saved and loaded in Home Assistant,Mentve és betöltve itt: Home Assistant,don't translate Home Assistant
uif_flow_before_format,string,,Before (HH:MM:SS),Előtte (ÓÓ:PP:SS),
uif_flow_before_time,string,,before %1$s,%1$s előtt,keep %1$s
uif_flow_domain_actions_first,string,,%1$s actions are shown first,%1$s műveletek jelennek meg először,keep %1$s
uif_flow_entity_becomes_state,string,,%1$s becomes %2$s,%1$s lesz %2$s,keep %1$s %2$s
uif_flow_entity_is_state,string,,%1$s is %2$s,%1$s értéke %2$s,keep %1$s %2$s
uif_flow_entity_state,string,,Entity state,Az entitás állapota,
uif_flow_ha_action,string,,Home Assistant action,Home Assistant művelet,don't translate Home Assistant
uif_flow_mode_parallel,string,,Parallel,Párhuzamos,
uif_flow_mode_parallel_description,string,,Start every trigger as a separate run at the same time.,Indítson el minden triggert külön futásként egyszerre.,
uif_flow_mode_queued,string,,Queued,Sorban,
uif_flow_mode_queued_description,string,,"Wait, then run each trigger in the order it arrived.","Várjon, majd futtassa az egyes triggereket érkezési sorrendben.",
uif_flow_mode_restart,string,,Restart,Indítsa újra,
uif_flow_mode_restart_description,string,,Stop the current run and start again when conditions still pass.,"Állítsa le az aktuális futtatást, és indítsa újra, ha a feltételek továbbra is fennállnak.",
uif_flow_mode_single,string,,Single,Egyetlen,
uif_flow_mode_single_description,string,,Ignore a new trigger while this flow is still running.,"Figyelmen kívül hagyja az új eseményindítót, amíg ez a folyamat még fut.",
uif_flow_perform_ha_action,string,,Perform a Home Assistant action,Hajtsa végre a Home Assistant műveletet,don't translate Home Assistant
uif_flow_section_and_if,string,,And if,És ha,
uif_flow_section_then,string,,Then,Majd,
uif_flow_section_when,string,,When,Amikor,
uif_flow_sun_event,string,,Sun event,Nap esemény,
uif_flow_sunrise_or_sunset,string,,Sunrise or sunset,Napkelte vagy napnyugta,
uif_flow_time_format,string,,Time (HH:MM:SS),Idő (ÓÓ:PP:PP),
uif_flow_time_window,string,,Time window,Időablak,
uif_flow_group_any,string,,Any of these,Ezek közül bármelyik,
uif_flow_group_all,string,,All of these,Mindezek,
uif_flow_group_none,string,,None of these,Ezek egyike sem,
uif_flow_group_empty,string,,Empty — open it to add conditions,Üres – feltételek hozzáadásához nyissa meg,
uif_flow_group_open,string,,Open group,Nyitott csoport,
uif_flow_group_back,string,,Back,Vissza,
uif_flow_group_count,plural,one,%1$d condition inside,%1$d feltétel belül,keep %1$d
uif_flow_group_count,plural,other,%1$d conditions inside,%1$d feltételeket,keep %1$d
uif_flow_within_time_window,string,,Within a time window,Egy időablakon belül,
uif_full,string,,Full,Tele,
uif_gas,string,,Gas,Gáz,
uif_glow,string,,Glow,Izzás,
uif_half,string,,Half,Fél,
uif_header_pill,string,,Header pill,Fejléc pirula,
uif_hold,string,,Hold,Tart,
uif_humidity,string,,Humidity,Nedvesség,
uif_ionizer,string,,Ionizer,Ionizáló,
uif_lights_on,string,,Lights on,Fények bekapcsolva,
uif_mode_auto,string,,Auto,Auto,
uif_mode_away,string,,Away,El,
uif_mode_baby,string,,Baby,Baba,
uif_mode_boost,string,,Boost,Boost,
uif_mode_clothes,string,,Clothes,Ruházat,
uif_mode_comfort,string,,Comfort,Kényelem,
uif_mode_continuous,string,,Continuous,Folyamatos,
uif_mode_dry,string,,Dry,Száraz,
uif_mode_eco,string,,Eco,Eco,
uif_mode_high,string,,High,Magas,
uif_mode_home,string,,Home,Otthon,
uif_mode_laundry,string,,Laundry,Mosoda,
uif_mode_low,string,,Low,Alacsony,
uif_mode_manual,string,,Manual,Kézikönyv,
uif_mode_medium,string,,Medium,Közepes,
uif_mode_normal,string,,Normal,Normál,
uif_mode_purify,string,,Purify,Tisztítsd meg,
uif_mode_quiet,string,,Quiet,Csendes,
uif_mode_sleep,string,,Sleep,Alvás,
uif_moon,string,,Moon,Hold,
uif_moon_phase_first_quarter,string,,First quarter,Első negyed,
uif_moon_phase_full,string,,Full moon,Telihold,
uif_moon_phase_last_quarter,string,,Last quarter,Utolsó negyed,
uif_moon_phase_new,string,,New moon,Újhold,
uif_moon_phase_waning_crescent,string,,Waning crescent,Csökkenő félhold,
uif_moon_phase_waning_gibbous,string,,Waning gibbous,Hanyatló halandzsa,
uif_moon_phase_waxing_crescent,string,,Waxing crescent,Gyászoló félhold,
uif_moon_phase_waxing_gibbous,string,,Waxing gibbous,Gyantázás gibbous,
uif_motion,string,,Motion,Mozgás,
uif_mute,string,,Mute,Néma,
uif_next,string,,Next,Következő,
uif_none,string,,None,Egyik sem,
uif_off,string,,Off,Le,
uif_onboarding_add_in_edit_mode,string,,Add everything yourself in Edit mode,Szerkesztés módban mindent saját maga adhat hozzá,
uif_onboarding_add_internal_url_later,string,,"For a faster direct connection at home, you can add an internal URL and your home Wi-Fi networks later in Settings > Connection.",A gyorsabb közvetlen otthoni kapcsolat érdekében később hozzáadhat egy belső URL-t és otthoni Wi-Fi-hálózatait a Beállítások > Kapcsolat menüpontban.,
uif_onboarding_add_remote_url_later,string,,"To connect while you're away from home, add a Nabu Casa or external URL later in Settings > Connection.","Ha távol van otthonról, adjon hozzá egy Nabu Casa vagy külső URL-t később a Beállítások > Kapcsolat menüpontban.",don't translate Nabu Casa
uif_onboarding_auto_entities,string,,"Finds suitable Climate, Security, Energy and Battery entities","Megkeresi a megfelelő klímával, biztonsággal, energiával és akkumulátorral kapcsolatos entitásokat",
uif_onboarding_auto_generate,string,,Auto generate,Automatikus generálás,
uif_onboarding_auto_rooms_floors,string,,Creates rooms and floors from Home Assistant areas,Szobákat és emeleteket hoz létre Home Assistant területről,don't translate Home Assistant
